Date,Value,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipitation,day_of_week,Day
04-04-2018,15.547,4,73,64,55,64,43.4,33,90,51.6,25,23,14.8,6,30.1,30,29.9,0.01,2,673
05-04-2018,10.006,5,73,64.8,53,67,56.1,44,93,74,61,17,11.3,0,30.1,30,29.8,0,4,674
06-04-2018,10.682,6,80,74.6,70,71,69.1,67,93,83.3,71,14,10,5,29.8,29.7,29.6,0,0,675
07-04-2018,14.024,7,74,61.2,48,71,58.9,44,100,91.7,83,20,10.5,0,29.9,29.7,29.6,0.29,2,676
08-04-2018,12.516,8,57,50.5,46,53,45.6,41,89,83.3,77,15,7.6,0,29.9,29.8,29.7,0,5,677
09-04-2018,8.182,9,64,58.3,54,58,55.2,52,100,89.6,78,13,8.1,3,30.1,29.9,29.7,0.01,1,678
10-04-2018,7.963,10,78,65.7,54,55,49.6,46,90,59.9,34,14,8.8,0,30.2,30.1,30.1,0.02,3,679
11-04-2018,8.035,11,80,65,48,57,50,46,96,62.5,32,14,6,0,30.1,30.1,29.9,0,6,680
12-04-2018,8.678,12,82,71.4,58,67,62.5,57,100,75.4,52,22,12.4,3,29.9,29.8,29.7,0,1,681
13-04-2018,14.547,13,83,77.5,72,73,70.3,67,87,78.8,58,20,14.2,8,29.7,29.6,29.5,0,4,682
14-04-2018,8.962,14,79,61,51,72,50.4,35,97,71,33,28,12.5,0,29.9,29.8,29.6,0.28,5,683
15-04-2018,8.923,15,69,57,47,42,34.6,30,71,46.3,23,20,9.9,0,30.1,30,29.9,0.17,6,684
16-04-2018,8.336,16,80,63.8,45,52,43.1,37,90,52.8,24,14,6.1,0,30.2,30.1,30,0,0,685
17-04-2018,8.458,17,83,71.8,61,63,57.9,53,87,64.6,37,17,11.5,5,30,29.9,29.8,0,1,686
18-04-2018,13.201,18,81,73.3,68,67,64.3,63,90,74.3,56,13,6.8,0,30,29.9,29.8,0,2,687
19-04-2018,13.32,19,77,68.9,60,61,43.3,36,73,41.4,27,17,10.8,5,30.2,30.1,30,0,3,688
20-04-2018,12.418,20,67,59.6,52,53,46.4,41,81,62.4,49,16,10,3,30.2,30.1,30,0,4,689
21-04-2018,8.516,21,73,67.9,59,70,64.1,53,100,87.8,78,20,11.3,0,30,29.9,29.8,0,5,690
22-04-2018,8.447,22,72,65.1,58,69,58.8,52,100,81.7,51,17,9.8,3,29.9,29.9,29.8,1.12,6,691
23-04-2018,11.609,23,79,66.3,51,55,52,49,96,63.6,38,17,6.3,0,30,29.9,29.8,0,0,692
24-04-2018,14.914,24,85,71.5,56,61,57.8,55,97,65.8,38,9,3,0,30,29.9,29.9,0,1,693
25-04-2018,14.009,25,85,73.4,61,65,60.8,53,97,67.1,44,18,6.2,0,30,29.9,29.8,0,2,694
26-04-2018,9.942,26,77,65.2,54,54,49.3,45,83,58.9,32,14,8.4,0,29.9,29.9,29.8,0,3,695
27-04-2018,10.623,27,80,67.2,55,54,51.9,48,89,61.3,35,10,5,0,30,29.9,29.9,0,4,696
28-04-2018,23.53,28,83,70.8,57,60,54.4,49,93,60.7,31,13,3.5,0,30,29.9,29.9,0,5,697
29-04-2018,15.001,29,82,71,59,63,57.5,53,97,66.1,37,20,7.8,0,30,30,29.9,0,6,698
30-04-2018,16.78,30,80,69.8,56,66,62.8,56,100,79.8,52,21,11,0,30,30,29.9,0,0,699
01-05-2018,15.936,1,80,74.1,70,70,68.6,66,93,82.9,69,22,13.9,7,29.9,29.9,29.9,0,4,700
02-05-2018,16.391,2,85,78.3,74,74,70.9,69,87,78.3,63,23,14.5,8,29.9,29.9,29.9,0,0,701
03-05-2018,15.896,3,86,79,75,72,70.6,69,90,76.3,57,21,14.4,10,29.9,29.9,29.9,0,0,702
04-05-2018,10.872,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30,29.9,29.9,0,3,703
05-05-2018,31.471,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30,30,29.9,1.33,5,704
06-05-2018,26.534,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30,30,29.9,0.1,1,705
07-05-2018,23.494,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30,29.9,0,3,706
08-05-2018,26.626,8,90,79,65,66,59.7,54,97,55.7,31,10,5.6,0,30,29.9,29.9,0,6,707
09-05-2018,23.432,9,90,78.1,64,69,60.4,51,100,60,28,15,7.4,0,29.9,29.9,29.9,0,2,708
10-05-2018,25.232,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30,29.9,29.9,0,4,709
11-05-2018,31.79,11,89,79.8,72,71,68.2,64,93,70,45,20,10.9,3,29.9,29.9,29.8,0,0,710
12-05-2018,33.304,12,88,79.5,74,73,71.8,70,93,78.5,57,20,11,3,29.9,29.9,29.8,0,2,711
13-05-2018,34.243,13,90,80.6,71,74,71.9,70,100,77,53,18,8.2,0,29.9,29.9,29.8,0,6,712
14-05-2018,27.917,14,91,80.3,70,74,68.9,60,100,71.5,35,17,6.7,0,29.9,29.9,29.8,0,0,713
15-05-2018,25.135,15,92,81,66,72,66.4,60,100,65.2,34,10,4.4,0,29.9,29.8,29.7,0,1,714
16-05-2018,26.125,16,94,82.2,69,71,65.1,58,96,60,30,12,5.1,0,29.9,29.8,29.7,0,2,715
17-05-2018,37.075,17,96,84.2,73,72,66.8,61,91,58.8,32,10,5,0,29.8,29.7,29.7,0,3,716
18-05-2018,32.697,18,93,82,74,73,70.6,66,97,70.7,42,15,8.7,0,29.8,29.7,29.7,0,4,717
19-05-2018,40.785,19,92,82.2,76,73,71.5,68,91,72.2,45,21,12.4,6,29.8,29.8,29.7,0,5,718
20-05-2018,33.027,20,85,76.3,68,76,72.4,68,100,88.2,63,25,10.8,0,29.9,29.9,29.8,0,6,719
21-05-2018,19.197,21,84,74.3,68,76,70.7,68,100,89.2,65,14,5.6,0,29.9,29.9,29.8,1.06,0,720
22-05-2018,20.937,22,89,77.9,70,75,71.5,70,100,82.2,53,14,3.8,0,29.9,29.9,29.8,0.39,1,721
23-05-2018,21.632,23,83,76.2,71,76,71.8,69,100,87.3,69,10,5.1,0,29.9,29.9,29.9,0.16,2,722
24-05-2018,24.136,24,89,78.8,70,73,71.1,70,100,78.8,57,15,6.3,0,29.9,29.9,29.9,0.17,3,723
25-05-2018,18.652,25,89,80.8,71,76,72.7,71,100,77.6,57,10,3.5,0,29.9,29.8,29.7,0,4,724
26-05-2018,14.582,26,93,80.4,69,76,72.4,69,100,78.8,49,29,8.9,0,29.8,29.7,29.6,0.03,5,725
27-05-2018,12.255,27,91,79.4,68,75,72.2,68,100,80.2,55,16,4.8,0,29.7,29.7,29.7,0.59,6,726
28-05-2018,14.522,28,92,83,73,75,72.5,70,100,73.1,48,9,3.2,0,29.7,29.7,29.6,0,0,727
29-05-2018,17.669,29,94,85.2,77,75,73,70,90,68.5,47,13,5.5,0,29.7,29.6,29.6,0,1,728
30-05-2018,14.953,30,93,83.7,73,75,73.1,72,100,72.1,50,14,7.8,3,29.7,29.7,29.6,0,2,729
31-05-2018,15.075,31,94,84.7,75,76,74.2,73,94,72,52,16,10.2,0,29.8,29.7,29.7,0,3,730
01-06-2018,17.213,1,95,85.3,76,77,74.9,70,97,73.2,44,15,7.6,0,29.8,29.8,29.7,0,5,731
02-06-2018,24.751,2,95,86.1,78,77,75.1,73,96,71.4,49,10,6.6,3,29.8,29.8,29.7,0,1,732
03-06-2018,49.992,3,97,83.9,73,76,73.7,69,97,73.8,46,31,7.4,0,30,29.9,29.8,0,1,733
04-06-2018,39.506,4,92,82.8,73,77,72.9,71,96,73.3,54,13,5.1,0,29.9,29.9,29.8,0.01,4,734
05-06-2018,37.481,5,97,85.8,77,76,73.7,69,94,69.2,40,13,6.2,0,29.8,29.8,29.7,0,6,735
06-06-2018,35.941,6,95,83.3,77,80,74.8,71,97,77.6,46,16,5.2,0,29.8,29.7,29.7,0,2,736
07-06-2018,35.304,7,93,84,74,77,73.7,71,100,73,52,17,7.3,0,29.9,29.8,29.7,0.25,4,737
08-06-2018,44.603,8,95,83.9,75,76,72.2,67,96,70.8,41,16,5.5,0,30,29.9,29.9,0,0,738
09-06-2018,28.435,9,92,82.5,73,76,72.5,68,100,73.7,48,22,6,0,30,29.9,29.9,0,3,739
10-06-2018,40.998,10,95,86.2,80,78,73.8,70,91,68.8,44,16,9.5,5,29.9,29.8,29.7,0,5,740
11-06-2018,38.814,11,94,85.9,81,78,74.2,69,88,70.2,45,16,10.1,5,29.8,29.8,29.7,0,1,741
12-06-2018,31.419,12,96,86.8,81,77,74,70,88,67.5,43,18,9.7,6,29.9,29.8,29.8,0,3,742
13-06-2018,38.969,13,96,85.3,75,78,73.4,69,100,70,41,21,7.3,0,29.9,29.9,29.8,0,2,743
14-06-2018,35.528,14,94,83.3,76,77,72.8,69,100,72.1,47,17,5.9,0,29.9,29.9,29.8,0,3,744
15-06-2018,41.085,15,92,84,74,77,73.9,72,100,73.3,54,20,8.8,0,29.9,29.8,29.8,0,4,745
16-06-2018,32.068,16,94,84.9,76,76,73.1,69,97,69.8,44,23,11.4,3,29.8,29.8,29.8,0,5,746
17-06-2018,36.081,17,87,79.9,77,80,77.4,75,100,92.2,77,26,10.1,0,29.8,29.8,29.8,0.07,6,747
18-06-2018,29.675,18,83,77.8,75,78,76,75,100,94.3,79,20,11.7,5,29.9,29.8,29.8,1.21,0,748
19-06-2018,28.187,19,81,77,74,78,75.8,73,100,95.7,88,21,12.3,5,29.8,29.8,29.7,2.42,1,749
20-06-2018,22.289,20,87,78.4,75,79,76.5,75,100,94,72,22,10.2,5,29.8,29.7,29.7,0.73,2,750
21-06-2018,29.353,21,88,80.6,76,79,77.1,76,100,89.5,67,8,4.4,0,29.8,29.8,29.8,1.43,3,751
22-06-2018,32.863,22,95,84.6,78,79,77.2,75,100,80.4,54,13,6.7,0,29.8,29.8,29.7,0,4,752
23-06-2018,35.915,23,94,84.7,77,78,76.3,75,96,77.2,54,18,9,0,29.8,29.7,29.7,0,5,753
24-06-2018,34.189,24,93,85.1,79,78,75.8,71,94,75.2,55,16,10.5,0,29.8,29.8,29.8,0,6,754
25-06-2018,35.908,25,90,83.5,76,79,76.3,73,96,79.6,59,22,10.1,5,29.9,29.9,29.8,0,0,755
26-06-2018,39.325,26,93,84.8,76,77,75.7,73,100,75.6,52,15,6.7,0,29.9,29.9,29.8,0.51,1,756
27-06-2018,39.697,27,95,86,78,77,74.9,71,94,71.3,49,16,6.1,0,29.9,29.9,29.8,0,2,757
28-06-2018,42.551,28,93,86.2,80,78,75.7,72,90,71.9,52,17,8.1,3,29.9,29.9,29.8,0,3,758
29-06-2018,45.453,29,95,86,79,78,75.3,72,94,71.9,49,15,8.7,3,29.9,29.9,29.8,0.01,4,759
30-06-2018,47.969,30,95,85.5,80,78,75.5,71,91,74.1,46,14,7.9,3,29.9,29.9,29.8,0,5,760
01-07-2018,45.477,1,96,86,76,77,75.1,71,97,71.6,44,16,7.8,0,29.9,29.8,29.8,0,6,761
02-07-2018,36.444,2,96,86,78,77,74.7,71,93,70.7,46,13,4.9,0,29.9,29.9,29.8,0,2,762
03-07-2018,40.161,3,96,84.7,76,78,73.8,70,100,72.1,46,17,7.1,0,29.9,29.8,29.8,0,2,763
04-07-2018,22.372,4,78,75.5,72,77,74,72,100,95.4,84,12,5.8,0,30,29.9,29.8,0.04,5,764
05-07-2018,31.073,5,93,82,72,76,73.5,71,100,77.8,49,16,6.7,0,30.1,30,29.9,4.15,0,765
06-07-2018,31.393,6,92,82.2,74,77,74.6,72,100,79.8,53,15,6.6,0,30,30,29.9,0.05,3,766
07-07-2018,37.382,7,93,80.9,74,76,74.7,73,100,83.2,52,14,5.6,0,30,29.9,29.9,0.03,5,767
08-07-2018,30.063,8,86,77.8,74,76,75.1,74,100,91.6,67,18,4.6,0,30,29.9,29.9,0,1,768
09-07-2018,29.476,9,86,79.3,75,78,75.3,72,100,88.2,69,13,3.5,0,30.1,30,30,0.19,4,769
10-07-2018,30.747,10,93,83,74,77,74.5,72,100,77.6,50,12,3.5,0,30.1,30,29.9,0,6,770
11-07-2018,33.172,11,96,84.9,77,78,75.3,71,96,74.8,44,12,4.8,0,30,29.9,29.9,0,2,771
12-07-2018,39.733,12,95,84.1,78,77,75.3,72,96,76.3,49,16,5.3,0,30,29.9,29.9,0,4,772
13-07-2018,37.76,13,93,84.8,76,78,74.7,71,100,73.6,50,10,4.6,0,30,29.9,29.9,0,4,773
14-07-2018,40.681,14,93,84.9,77,78,75.7,73,96,75.2,52,13,5.4,0,30,29.9,29.9,0,5,774
15-07-2018,41.538,15,94,86.4,77,79,75.8,73,100,72.2,52,9,5,0,29.9,29.9,29.8,0.02,6,775
16-07-2018,38.041,16,96,86.6,76,78,75.1,70,100,71,46,8,4.9,0,30,29.9,29.9,0,0,776
17-07-2018,37.52,17,96,85.6,78,78,75.2,71,96,73.6,44,10,6.3,3,30,29.9,29.9,0,1,777
18-07-2018,35.035,18,96,87.5,79,78,75.8,72,94,70.1,46,12,6.5,0,29.9,29.9,29.8,0,2,778
19-07-2018,40.4,19,98,87,80,78,75.8,70,94,71.9,40,12,7.3,3,29.8,29.8,29.8,0,3,779
20-07-2018,45.856,20,98,87.8,80,79,75.1,70,94,69.2,40,13,7.6,3,29.9,29.8,29.8,0,4,780
21-07-2018,48.803,21,98,88,81,79,76,71,94,70,42,10,6.5,3,29.9,29.9,29.8,0,5,781
22-07-2018,51.017,22,98,87.5,80,79,74.6,66,94,69.2,35,12,8.2,6,29.9,29.8,29.7,0,6,782
23-07-2018,41.936,23,100,88.7,80,79,73.6,68,91,64.2,35,12,7.2,3,29.8,29.8,29.7,0,0,783
24-07-2018,46.169,24,95,86.4,79,80,73.4,69,91,66.6,43,14,7.2,0,29.9,29.8,29.8,0,1,784
25-07-2018,40.856,25,96,85.2,75,73,69.6,65,91,62.8,36,14,4.6,0,29.9,29.9,29.8,0,2,785
26-07-2018,43.071,26,100,87.1,75,72,69.1,65,87,57.7,34,15,5.8,0,29.9,29.9,29.8,0,3,786
27-07-2018,39.746,27,99,87.3,76,72,69.5,66,85,58.1,35,12,4.8,0,29.9,29.9,29.9,0,4,787
28-07-2018,48.258,28,97,87.2,78,77,73.8,69,94,66.7,40,13,5.5,0,29.9,29.9,29.8,0,5,788
29-07-2018,57.533,29,98,88.2,80,79,74.3,69,94,66.2,39,14,5.7,0,29.9,29.9,29.8,0,6,789
30-07-2018,66.6025,30,97,87.7,80,78,75.3,69,91,68.4,40,15,6.3,3,29.9,29.8,29.8,0,0,790
31-07-2018,31.924,31,87,79.4,73,80,75.8,72,100,89.1,72,36,7,0,29.9,29.9,29.8,0,1,791
01-08-2018,34.872,1,94,82.5,72,75,69,63,100,68.5,38,12,4.8,0,29.9,29.8,29.8,1.56,0,792
02-08-2018,35.36,2,95,83.2,72,72,68.2,61,93,64.2,33,8,3.3,0,29.9,29.9,29.8,0,3,793
03-08-2018,40.504,3,94,83.8,74,74,70.5,64,94,67.4,37,14,5.8,0,29.9,29.9,29.8,0,3,794
04-08-2018,25.065,4,90,81.3,75,80,75.3,70,100,82.9,61,18,6.9,0,29.9,29.9,29.9,0,6,795
05-08-2018,27.231,5,91,82.7,74,77,74.9,72,100,78.8,53,16,7.6,0,30,30,29.9,0.04,1,796
06-08-2018,38.086,6,89,82,76,79,76.8,75,100,84.9,63,14,6.1,0,30,29.9,29.9,0.04,4,797
07-08-2018,39.64,7,93,82.3,76,79,76,71,100,82.9,49,17,4.9,0,30,29.9,29.8,0.47,6,798
08-08-2018,29.446,8,96,82.6,77,77,74.8,72,96,78.8,46,17,5.9,0,29.9,29.9,29.8,0,2,799
09-08-2018,38.351,9,94,82.3,75,79,76.2,73,100,83.6,51,23,4.5,0,29.9,29.9,29.8,0,5,800
10-08-2018,46.873,10,96,82.2,75,79,75.3,70,100,82.3,46,16,6.6,0,29.9,29.9,29.8,0.01,0,801
11-08-2018,42.414,11,91,80.3,75,79,77,74,100,90.1,63,22,5.7,0,29.9,29.9,29.9,0,3,802
12-08-2018,37.439,12,92,83,76,79,76.1,73,100,80.8,59,13,5.7,0,29.9,29.9,29.9,0.09,5,803
13-08-2018,42.855,13,94,84.9,77,79,75.4,72,100,75.1,49,15,7.2,0,29.9,29.9,29.8,0,0,804
14-08-2018,36.822,14,95,84.4,75,78,75.1,72,100,75.4,47,15,9.1,3,29.9,29.9,29.8,0,1,805
15-08-2018,39.26,15,94,85,77,78,76.5,74,100,77.2,52,17,7.1,0,29.9,29.9,29.8,0,2,806
16-08-2018,42.132,16,97,85.9,77,79,76.9,71,100,75.8,47,17,6.4,0,30,29.9,29.9,0,3,807
17-08-2018,41.167,17,97,86.4,77,79,76.5,73,100,74,46,18,6.8,0,30,29.9,29.9,0,4,808
18-08-2018,45.086,18,96,86.6,79,78,76.5,73,94,73.3,47,16,6.3,0,29.9,29.9,29.8,0,5,809
19-08-2018,46.837,19,97,87.2,80,78,75.8,70,94,71.1,44,13,7,0,29.8,29.8,29.7,0,6,810
20-08-2018,43.193,20,96,86.8,81,78,76.5,75,91,73,51,17,7.3,0,29.9,29.9,29.8,0,0,811
21-08-2018,48.089,21,98,85.2,77,80,76.8,73,100,78.4,44,17,7.4,0,30,29.9,29.9,0,1,812
22-08-2018,44.911,22,98,87.1,77,79,75,72,94,69.4,44,13,6.3,0,30,30,29.9,0.05,2,813
23-08-2018,44.496,23,95,85.8,78,78,75.4,72,97,72.6,47,14,5.8,0,30,29.9,29.8,0,3,814
24-08-2018,45.345,24,95,85.7,77,77,74.6,72,96,70.8,49,15,5.7,0,29.9,29.8,29.8,0,4,815
25-08-2018,48.985,25,96,87.5,78,77,76.1,75,93,69.8,52,18,7.7,0,29.9,29.9,29.9,0,5,816
26-08-2018,47.661,26,93,84.7,77,79,76.5,74,100,78.1,54,17,5.9,0,29.9,29.9,29.9,0,6,817
27-08-2018,37.409,27,92,84.6,77,78,76.8,75,97,78.5,58,15,7.7,0,29.9,29.9,29.8,0,0,818
28-08-2018,35.475,28,95,84.7,77,78,77,72,100,78.6,54,17,7.5,0,29.9,29.9,29.8,0,1,819
29-08-2018,25.551,29,87,80.1,74,79,76,73,100,87.5,72,23,6.8,0,30,29.9,29.9,0,2,820
30-08-2018,34.909,30,92,82.7,73,78,74.6,73,100,78.4,54,18,7,0,29.9,29.9,29.8,0.01,3,821
31-08-2018,38.914,31,95,84.3,75,77,75.1,73,100,76,49,14,5.9,0,29.9,29.8,29.8,0,4,822
01-09-2018,45.265,1,90,81.5,77,78,76.8,75,100,86.1,63,16,7.2,0,29.8,29.8,29.7,0,1,823
02-09-2018,30.686,2,84,78.1,76,78,77,75,100,96.4,79,13,6.8,0,29.8,29.8,29.7,0.19,4,824
03-09-2018,16.959,3,78,76.6,75,78,76.4,75,100,99.2,96,14,8,5,29.9,29.8,29.8,0.67,4,825
04-09-2018,19.513,4,87,79.6,76,79,77,76,100,92.4,72,17,9.2,5,29.9,29.9,29.8,0.33,0,826
05-09-2018,20.82,5,91,82.7,76,77,75.9,73,100,81.3,57,14,6.2,0,29.9,29.9,29.8,0.26,2,827
06-09-2018,23.776,6,92,83.1,76,78,75.7,72,100,79.8,52,13,4.3,0,29.9,29.9,29.8,0,5,828
07-09-2018,26.286,7,90,82.3,76,80,76.3,73,100,82.7,61,23,5.3,0,29.9,29.9,29.8,0,0,829
08-09-2018,34.479,8,92,81,75,78,75.4,71,100,85.3,50,12,4,0,29.8,29.8,29.7,1.33,3,830
09-09-2018,29.045,9,89,77.9,74,78,75,73,100,91.8,63,12,3.6,0,29.8,29.7,29.7,0.04,6,831
10-09-2018,20.596,10,80,75.9,74,77,75,73,100,96.9,87,15,5.5,0,29.8,29.8,29.8,0.01,1,832
11-09-2018,21.762,11,79,75.6,73,76,74.6,73,100,97,84,14,7.6,0,29.9,29.8,29.8,0.48,4,833
12-09-2018,22.231,12,85,79.1,75,77,75.5,74,100,89,69,16,9,3,29.9,29.9,29.8,0.03,6,834
13-09-2018,25.769,13,85,79,75,77,75.4,74,100,88.9,72,23,10.4,0,29.9,29.8,29.8,0.46,3,835
14-09-2018,23.428,14,78,76.2,75,77,75.4,75,100,97.4,90,14,8.5,5,29.9,29.8,29.8,0.56,4,836
15-09-2018,34.524,15,91,80.6,74,78,75.4,71,100,85.8,57,15,8,0,29.9,29.8,29.8,0.66,5,837
16-09-2018,41.584,16,94,83.2,73,79,75.9,73,100,80.7,52,6,2.4,0,29.9,29.8,29.8,0,6,838
17-09-2018,38.858,17,95,84.3,77,78,75,73,94,75,49,7,3.8,0,29.9,29.8,29.8,0,0,839
18-09-2018,40.006,18,95,85.9,78,78,75.6,73,93,72.5,50,8,4.1,0,29.9,29.8,29.8,0,1,840
19-09-2018,34.499,19,93,84.4,77,77,75.6,74,96,76.2,54,12,4.7,0,29.9,29.8,29.8,0,2,841
20-09-2018,31.382,20,88,79.7,75,80,76.6,70,100,90.7,69,25,7.2,0,29.9,29.8,29.8,0,3,842
21-09-2018,27.433,21,87,79.9,74,81,78.3,73,100,95.2,77,29,7.3,0,29.9,29.8,29.8,0.69,4,843
22-09-2018,21.81,22,85,78.5,74,81,77.6,73,100,97,82,21,5.3,0,29.8,29.8,29.8,0.41,5,844
23-09-2018,23.708,23,83,76,71,78,71.7,69,100,87.5,67,13,5.6,0,29.8,29.8,29.7,1.22,6,845
24-09-2018,29.5904,24,89,79.3,71,75,71.8,70,100,79.5,55,10,4.5,0,29.8,29.8,29.7,0,0,846
25-09-2018,28.776,25,89,80.4,73,78,75.7,73,100,86.4,65,13,5.5,0,29.9,29.8,29.8,0,1,847
26-09-2018,23.981,26,87,78.8,74,78,76,74,100,91.4,69,12,4.1,0,29.9,29.9,29.8,0.17,2,848
27-09-2018,16.203,27,80,73.9,70,75,70.2,68,100,88.8,74,12,6.9,0,29.9,29.9,29.8,0.24,3,849
28-09-2018,22.546,28,81,74.8,69,76,72.4,68,100,92.3,79,12,7.1,3,30,29.9,29.9,0,4,850
29-09-2018,27.895,29,78,75,72,76,74.2,72,100,97.5,87,22,8,0,30,30,29.9,0,5,851
30-09-2018,32.52,30,84,76.4,72,75,74,72,100,92.6,74,13,7.1,0,30,30,29.9,0.83,6,852
01-10-2018,41.139,1,84,76.1,72,77,73.8,72,100,93.1,74,15,7.5,5,30.1,30,29.9,0,2,853
02-10-2018,48.5215,2,89,78.3,72,79,75.1,72,100,90.8,67,13,5.1,0,30,30,29.9,0.9,5,854
03-10-2018,51.3906,3,89,80.7,75,79,77,75,100,89.5,70,12,3.7,0,29.9,29.9,29.8,0,5,855
04-10-2018,57.122,4,90,80.8,74,79,75.2,73,100,84.8,57,10,3.6,0,29.9,29.9,29.8,0.03,1,856
05-10-2018,50.037,5,89,80.1,75,80,76.2,75,100,88.9,65,16,6.7,0,29.9,29.9,29.8,0,3,857
06-10-2018,54.294,6,90,81.8,74,78,75.3,73,100,82.3,57,15,6.5,0,29.9,29.8,29.8,0,6,858
07-10-2018,49.811,7,89,80.8,75,79,76.3,73,100,87,65,23,9.5,0,29.9,29.8,29.8,0,1,859
08-10-2018,32.249,8,86,79.3,73,79,75.2,73,100,88,67,20,9.7,0,29.8,29.7,29.7,0.02,4,860
09-10-2018,28.963,9,88,78.8,72,79,75.5,71,100,90.5,67,21,10.7,0,29.7,29.6,29.5,0.34,0,861
10-10-2018,27.831,10,85,75.3,69,72,69.9,66,100,84.7,60,14,6.7,0,29.8,29.7,29.6,0.1,2,862
11-10-2018,19.38,11,81,71.3,63,66,60.5,56,97,71.1,47,16,7.2,3,30,29.9,29.8,0,5,863
12-10-2018,24.013,12,83,71.9,61,71,65,58,97,80.1,60,14,8.2,3,29.9,29.8,29.8,0,0,864
13-10-2018,31.637,13,89,79.8,70,75,72.3,70,100,79.9,53,20,10.1,0,29.8,29.7,29.6,0,5,865
14-10-2018,37.507,14,91,82,75,76,74.2,71,100,78.6,53,15,8.5,3,29.8,29.7,29.7,0,6,866
15-10-2018,21.932,15,77,64.5,55,76,63.7,54,100,97.3,93,21,11.6,3,30,29.9,29.8,0,0,867
16-10-2018,9.736,16,60,58.3,57,59,57.5,55,100,97.2,90,16,11.3,7,30,30,29.9,0.97,1,868
17-10-2018,9.983,17,64,59.7,56,61,58.1,55,100,94.7,86,15,10.8,7,30.1,30.1,30,0,2,869
18-10-2018,9.992,18,73,63.2,56,64,58.8,53,100,86,70,14,10.1,7,30.2,30.1,30.1,1.02,3,870
19-10-2018,12.942,19,81,72.7,64,75,69,60,100,88.4,74,12,7.3,3,30.1,30,29.9,0,4,871
20-10-2018,12.701,20,72,67.3,64,68,66.1,62,100,95.8,87,17,9.2,0,30.1,30,29.9,0.55,5,872
21-10-2018,14.41,21,72,64.5,59,61,53.5,48,93,69.8,44,14,9.5,5,30.1,30.1,30.1,0.03,6,873
22-10-2018,9.709,22,65,58.8,52,55,51.4,46,87,76.5,63,10,6.4,3,30.1,30,30,0,0,874
23-10-2018,9.371,23,64,59,54,58,55,52,97,86.8,75,13,8.9,6,30.1,30,30,0.02,1,875
24-10-2018,9.522,24,69,64.9,62,67,63.3,58,100,94.6,84,14,9.7,0,30,29.9,29.8,0.38,2,876
25-10-2018,10.543,25,67,64.1,59,65,61,57,100,90.4,73,14,7.8,3,29.8,29.8,29.7,0.4,3,877
26-10-2018,10.233,26,74,63,54,59,57,54,100,82.8,59,13,5.3,0,29.9,29.8,29.8,0,4,878
27-10-2018,15.272,27,82,67.4,54,62,58.1,54,100,76,42,12,4.1,0,30,29.9,29.9,0,5,879
28-10-2018,19.906,28,85,71.6,60,68,63.3,58,100,77.9,41,10,6,0,30.1,30,30,0,6,880
29-10-2018,20.346,29,85,71.7,60,70,62.9,58,100,77.5,44,13,4.3,0,30.1,30,29.9,0,0,881
30-10-2018,17.478,30,83,74.8,65,70,67.1,65,100,78.8,54,15,8.8,5,29.9,29.9,29.8,0,1,882
31-10-2018,17.039,31,76,70.5,64,75,69.3,64,100,96,82,29,10.2,0,29.8,29.7,29.6,0,2,883
01-11-2018,14.855,1,68,60.9,55,64,53.5,47,100,78.6,49,17,9.7,0,29.9,29.8,29.6,2.26,3,884
02-11-2018,11.006,2,72,59.5,48,50,47.7,44,100,68.6,37,9,4.5,0,30,29.9,29.9,0,6,885
03-11-2018,12.57,3,77,66.7,51,64,55.9,48,96,69.4,50,18,8.9,0,29.9,29.9,29.8,0,6,886
04-11-2018,18.645,4,73,65.9,60,67,61.8,58,100,87.5,64,15,7.3,0,30,29.9,29.8,0,2,887
05-11-2018,16.649,5,84,73.1,61,76,69.5,61,100,89.5,67,16,6.7,3,29.8,29.7,29.6,0.71,4,888
06-11-2018,28.655,6,86,78.7,74,77,75.5,73,100,90.4,65,10,4.5,0,29.8,29.8,29.7,0.03,0,889
07-11-2018,34.857,7,89,78.3,71,77,74.7,69,100,89.5,61,15,4.7,0,29.8,29.8,29.7,0,2,890
08-11-2018,16.789,8,70,66.5,64,70,65.8,64,100,97.3,90,10,7.9,6,29.9,29.9,29.8,0,5,891
09-11-2018,14.864,9,64,55.6,49,64,53.1,44,100,91.5,77,21,13.8,6,30.2,30.1,29.9,0.13,1,892
10-11-2018,9.481,10,50,48.3,47,44,41.1,36,86,76.5,63,14,8.6,3,30.3,30.2,30.1,0.03,3,893
11-11-2018,11.143,11,57,52,46,54,49.2,44,100,90.5,77,13,9.1,3,30.1,30,29.9,0,6,894
12-11-2018,12.282,12,54,50.9,43,54,49.4,38,100,94.8,82,24,13.3,7,30.2,29.9,29.8,0.13,1,895
